k,n,dist,treatment_shift,test_name,alpha,rejection_rate
3,2,F6,6.067415730337078,DD_test,0.1,0.588244
3,2,F6,6.573033707865169,JT_test,0.01,0.0
3,2,F6,6.573033707865169,DD_test,0.01,0.0
3,2,F6,6.573033707865169,JT_test,0.05,0.244244
3,2,F6,6.573033707865169,DD_test,0.05,0.411796
3,2,F6,6.573033707865169,JT_test,0.1,0.509028
3,2,F6,6.573033707865169,DD_test,0.1,0.611756
3,2,F6,7.078651685393258,JT_test,0.01,0.0
3,2,F6,7.078651685393258,DD_test,0.01,0.0
3,2,F6,7.078651685393258,JT_test,0.05,0.24884
3,2,F6,7.078651685393258,DD_test,0.05,0.425772
3,2,F6,7.078651685393258,JT_test,0.1,0.519228
3,2,F6,7.078651685393258,DD_test,0.1,0.631952
3,2,F6,7.584269662921349,JT_test,0.01,0.0
3,2,F6,7.584269662921349,DD_test,0.01,0.0
3,2,F6,7.584269662921349,JT_test,0.05,0.253068
3,2,F6,7.584269662921349,DD_test,0.05,0.438728
3,2,F6,7.584269662921349,JT_test,0.1,0.528124
3,2,F6,7.584269662921349,DD_test,0.1,0.650568
3,2,F6,8.089887640449438,JT_test,0.01,0.0
3,2,F6,8.089887640449438,DD_test,0.01,0.0
3,2,F6,8.089887640449438,JT_test,0.05,0.256444
3,2,F6,8.089887640449438,DD_test,0.05,0.450256
3,2,F6,8.089887640449438,JT_test,0.1,0.535076
3,2,F6,8.089887640449438,DD_test,0.1,0.668992
3,2,F6,8.595505617977528,JT_test,0.01,0.0
3,2,F6,8.595505617977528,DD_test,0.01,0.0
3,2,F6,8.595505617977528,JT_test,0.05,0.2625
3,2,F6,8.595505617977528,DD_test,0.05,0.462308
3,2,F6,8.595505617977528,JT_test,0.1,0.543116
3,2,F6,8.595505617977528,DD_test,0.1,0.683336
3,2,F6,9.101123595505618,JT_test,0.01,0.0
3,2,F6,9.101123595505618,DD_test,0.01,0.0
3,2,F6,9.101123595505618,JT_test,0.05,0.266392
3,2,F6,9.101123595505618,DD_test,0.05,0.471572
3,2,F6,9.101123595505618,JT_test,0.1,0.548996
3,2,F6,9.101123595505618,DD_test,0.1,0.697976
3,2,F6,9.606741573033709,JT_test,0.01,0.0
3,2,F6,9.606741573033709,DD_test,0.01,0.0
3,2,F6,9.606741573033709,JT_test,0.05,0.268576
3,2,F6,9.606741573033709,DD_test,0.05,0.482616
3,2,F6,9.606741573033709,JT_test,0.1,0.55602
3,2,F6,9.606741573033709,DD_test,0.1,0.711
3,2,F6,10.112359550561798,JT_test,0.01,0.0
3,2,F6,10.112359550561798,DD_test,0.01,0.0
3,2,F6,10.112359550561798,JT_test,0.05,0.272292
3,2,F6,10.112359550561798,DD_test,0.05,0.490216
3,2,F6,10.112359550561798,JT_test,0.1,0.561768
3,2,F6,10.112359550561798,DD_test,0.1,0.72364
3,2,F6,10.617977528089888,JT_test,0.01,0.0
3,2,F6,10.617977528089888,DD_test,0.01,0.0
3,2,F6,10.617977528089888,JT_test,0.05,0.276892
3,2,F6,10.617977528089888,DD_test,0.05,0.499068
3,2,F6,10.617977528089888,JT_test,0.1,0.566576
3,2,F6,10.617977528089888,DD_test,0.1,0.736388
3,2,F6,11.123595505617978,JT_test,0.01,0.0
3,2,F6,11.123595505617978,DD_test,0.01,0.0
3,2,F6,11.123595505617978,JT_test,0.05,0.277132
3,2,F6,11.123595505617978,DD_test,0.05,0.504588
3,2,F6,11.123595505617978,JT_test,0.1,0.569724
3,2,F6,11.123595505617978,DD_test,0.1,0.745224
3,2,F6,11.629213483146067,JT_test,0.01,0.0
3,2,F6,11.629213483146067,DD_test,0.01,0.0
3,2,F6,11.629213483146067,JT_test,0.05,0.280084
3,2,F6,11.629213483146067,DD_test,0.05,0.511924
3,2,F6,11.629213483146067,JT_test,0.1,0.574524
3,2,F6,11.629213483146067,DD_test,0.1,0.755088
3,2,F6,12.134831460674157,JT_test,0.01,0.0
3,2,F6,12.134831460674157,DD_test,0.01,0.0
3,2,F6,12.134831460674157,JT_test,0.05,0.282668
3,2,F6,12.134831460674157,DD_test,0.05,0.519768
3,2,F6,12.134831460674157,JT_test,0.1,0.58004
3,2,F6,12.134831460674157,DD_test,0.1,0.765856
3,2,F6,12.640449438202248,JT_test,0.01,0.0
3,2,F6,12.640449438202248,DD_test,0.01,0.0
3,2,F6,12.640449438202248,JT_test,0.05,0.283128
3,2,F6,12.640449438202248,DD_test,0.05,0.525556
3,2,F6,12.640449438202248,JT_test,0.1,0.582912
3,2,F6,12.640449438202248,DD_test,0.1,0.775128
3,2,F6,13.146067415730338,JT_test,0.01,0.0
3,2,F6,13.146067415730338,DD_test,0.01,0.0
3,2,F6,13.146067415730338,JT_test,0.05,0.28386
3,2,F6,13.146067415730338,DD_test,0.05,0.527392
3,2,F6,13.146067415730338,JT_test,0.1,0.583748
3,2,F6,13.146067415730338,DD_test,0.1,0.780772
3,2,F6,13.651685393258427,JT_test,0.01,0.0
3,2,F6,13.651685393258427,DD_test,0.01,0.0
3,2,F6,13.651685393258427,JT_test,0.05,0.288028
3,2,F6,13.651685393258427,DD_test,0.05,0.533764
3,2,F6,13.651685393258427,JT_test,0.1,0.587228
3,2,F6,13.651685393258427,DD_test,0.1,0.788816
3,2,F6,14.157303370786517,JT_test,0.01,0.0
3,2,F6,14.157303370786517,DD_test,0.01,0.0
3,2,F6,14.157303370786517,JT_test,0.05,0.290512
3,2,F6,14.157303370786517,DD_test,0.05,0.539452
3,2,F6,14.157303370786517,JT_test,0.1,0.5917
3,2,F6,14.157303370786517,DD_test,0.1,0.7958
3,2,F6,14.662921348314606,JT_test,0.01,0.0
3,2,F6,14.662921348314606,DD_test,0.01,0.0
3,2,F6,14.662921348314606,JT_test,0.05,0.28958
3,2,F6,14.662921348314606,DD_test,0.05,0.542936
3,2,F6,14.662921348314606,JT_test,0.1,0.592824
3,2,F6,14.662921348314606,DD_test,0.1,0.80272
3,2,F6,15.168539325842698,JT_test,0.01,0.0
3,2,F6,15.168539325842698,DD_test,0.01,0.0
3,2,F6,15.168539325842698,JT_test,0.05,0.291152
3,2,F6,15.168539325842698,DD_test,0.05,0.545576
3,2,F6,15.168539325842698,JT_test,0.1,0.593584
3,2,F6,15.168539325842698,DD_test,0.1,0.806648
3,2,F6,15.674157303370787,JT_test,0.01,0.0
3,2,F6,15.674157303370787,DD_test,0.01,0.0
3,2,F6,15.674157303370787,JT_test,0.05,0.293592
3,2,F6,15.674157303370787,DD_test,0.05,0.551052
3,2,F6,15.674157303370787,JT_test,0.1,0.598352
3,2,F6,15.674157303370787,DD_test,0.1,0.813656
3,2,F6,16.179775280898877,JT_test,0.01,0.0
3,2,F6,16.179775280898877,DD_test,0.01,0.0
3,2,F6,16.179775280898877,JT_test,0.05,0.294608
3,2,F6,16.179775280898877,DD_test,0.05,0.553236
3,2,F6,16.179775280898877,JT_test,0.1,0.598396
3,2,F6,16.179775280898877,DD_test,0.1,0.817652
3,2,F6,16.685393258426966,JT_test,0.01,0.0
3,2,F6,16.685393258426966,DD_test,0.01,0.0
3,2,F6,16.685393258426966,JT_test,0.05,0.295348
3,2,F6,16.685393258426966,DD_test,0.05,0.558872
3,2,F6,16.685393258426966,JT_test,0.1,0.602028
3,2,F6,16.685393258426966,DD_test,0.1,0.824832
3,2,F6,17.191011235955056,JT_test,0.01,0.0
3,2,F6,17.191011235955056,DD_test,0.01,0.0
3,2,F6,17.191011235955056,JT_test,0.05,0.296488
3,2,F6,17.191011235955056,DD_test,0.05,0.560968
3,2,F6,17.191011235955056,JT_test,0.1,0.603388
3,2,F6,17.191011235955056,DD_test,0.1,0.829152
3,2,F6,17.696629213483146,JT_test,0.01,0.0
3,2,F6,17.696629213483146,DD_test,0.01,0.0
3,2,F6,17.696629213483146,JT_test,0.05,0.296752
3,2,F6,17.696629213483146,DD_test,0.05,0.564632
3,2,F6,17.696629213483146,JT_test,0.1,0.60656
3,2,F6,17.696629213483146,DD_test,0.1,0.833836
3,2,F6,18.202247191011235,JT_test,0.01,0.0
3,2,F6,18.202247191011235,DD_test,0.01,0.0
3,2,F6,18.202247191011235,JT_test,0.05,0.299336
3,2,F6,18.202247191011235,DD_test,0.05,0.567524
3,2,F6,18.202247191011235,JT_test,0.1,0.607656
3,2,F6,18.202247191011235,DD_test,0.1,0.83866
3,2,F6,18.707865168539325,JT_test,0.01,0.0
3,2,F6,18.707865168539325,DD_test,0.01,0.0
3,2,F6,18.707865168539325,JT_test,0.05,0.2978
3,2,F6,18.707865168539325,DD_test,0.05,0.568584
3,2,F6,18.707865168539325,JT_test,0.1,0.607504
3,2,F6,18.707865168539325,DD_test,0.1,0.842012
3,2,F6,19.213483146067418,JT_test,0.01,0.0
3,2,F6,19.213483146067418,DD_test,0.01,0.0
3,2,F6,19.213483146067418,JT_test,0.05,0.29874
3,2,F6,19.213483146067418,DD_test,0.05,0.57182
3,2,F6,19.213483146067418,JT_test,0.1,0.610276
3,2,F6,19.213483146067418,DD_test,0.1,0.84632
3,2,F6,19.719101123595507,JT_test,0.01,0.0
3,2,F6,19.719101123595507,DD_test,0.01,0.0
3,2,F6,19.719101123595507,JT_test,0.05,0.302584
3,2,F6,19.719101123595507,DD_test,0.05,0.575324
3,2,F6,19.719101123595507,JT_test,0.1,0.613172
3,2,F6,19.719101123595507,DD_test,0.1,0.850736
3,2,F6,20.224719101123597,JT_test,0.01,0.0
3,2,F6,20.224719101123597,DD_test,0.01,0.0
3,2,F6,20.224719101123597,JT_test,0.05,0.302268
3,2,F6,20.224719101123597,DD_test,0.05,0.576408
3,2,F6,20.224719101123597,JT_test,0.1,0.612484
3,2,F6,20.224719101123597,DD_test,0.1,0.85344
3,2,F6,20.730337078651687,JT_test,0.01,0.0
3,2,F6,20.730337078651687,DD_test,0.01,0.0
3,2,F6,20.730337078651687,JT_test,0.05,0.3024
3,2,F6,20.730337078651687,DD_test,0.05,0.578988
3,2,F6,20.730337078651687,JT_test,0.1,0.614804
3,2,F6,20.730337078651687,DD_test,0.1,0.85634
3,2,F6,21.235955056179776,JT_test,0.01,0.0
3,2,F6,21.235955056179776,DD_test,0.01,0.0
3,2,F6,21.235955056179776,JT_test,0.05,0.303116
3,2,F6,21.235955056179776,DD_test,0.05,0.579296
3,2,F6,21.235955056179776,JT_test,0.1,0.614104
3,2,F6,21.235955056179776,DD_test,0.1,0.86032
3,2,F6,21.741573033707866,JT_test,0.01,0.0
3,2,F6,21.741573033707866,DD_test,0.01,0.0
3,2,F6,21.741573033707866,JT_test,0.05,0.304092
3,2,F6,21.741573033707866,DD_test,0.05,0.582648
3,2,F6,21.741573033707866,JT_test,0.1,0.616236
3,2,F6,21.741573033707866,DD_test,0.1,0.86364
3,2,F6,22.247191011235955,JT_test,0.01,0.0
3,2,F6,22.247191011235955,DD_test,0.01,0.0
3,2,F6,22.247191011235955,JT_test,0.05,0.304076
3,2,F6,22.247191011235955,DD_test,0.05,0.586108
3,2,F6,22.247191011235955,JT_test,0.1,0.618628
3,2,F6,22.247191011235955,DD_test,0.1,0.867588
3,2,F6,22.752808988764045,JT_test,0.01,0.0
3,2,F6,22.752808988764045,DD_test,0.01,0.0
3,2,F6,22.752808988764045,JT_test,0.05,0.305656
3,2,F6,22.752808988764045,DD_test,0.05,0.587604
3,2,F6,22.752808988764045,JT_test,0.1,0.6197
3,2,F6,22.752808988764045,DD_test,0.1,0.869792
3,2,F6,23.258426966292134,JT_test,0.01,0.0
3,2,F6,23.258426966292134,DD_test,0.01,0.0
3,2,F6,23.258426966292134,JT_test,0.05,0.3061
3,2,F6,23.258426966292134,DD_test,0.05,0.589404
3,2,F6,23.258426966292134,JT_test,0.1,0.620884
3,2,F6,23.258426966292134,DD_test,0.1,0.873484
3,2,F6,23.764044943820224,JT_test,0.01,0.0
3,2,F6,23.764044943820224,DD_test,0.01,0.0
3,2,F6,23.764044943820224,JT_test,0.05,0.305976
3,2,F6,23.764044943820224,DD_test,0.05,0.590576
3,2,F6,23.764044943820224,JT_test,0.1,0.621368
3,2,F6,23.764044943820224,DD_test,0.1,0.875444
3,2,F6,24.269662921348313,JT_test,0.01,0.0
3,2,F6,24.269662921348313,DD_test,0.01,0.0
3,2,F6,24.269662921348313,JT_test,0.05,0.308052
3,2,F6,24.269662921348313,DD_test,0.05,0.592164
3,2,F6,24.269662921348313,JT_test,0.1,0.622672
3,2,F6,24.269662921348313,DD_test,0.1,0.877284
3,2,F6,24.775280898876407,JT_test,0.01,0.0
3,2,F6,24.775280898876407,DD_test,0.01,0.0
3,2,F6,24.775280898876407,JT_test,0.05,0.30736
3,2,F6,24.775280898876407,DD_test,0.05,0.592756
3,2,F6,24.775280898876407,JT_test,0.1,0.622252
3,2,F6,24.775280898876407,DD_test,0.1,0.880072
3,2,F6,25.280898876404496,JT_test,0.01,0.0
3,2,F6,25.280898876404496,DD_test,0.01,0.0
3,2,F6,25.280898876404496,JT_test,0.05,0.3077
3,2,F6,25.280898876404496,DD_test,0.05,0.59354
3,2,F6,25.280898876404496,JT_test,0.1,0.622376
3,2,F6,25.280898876404496,DD_test,0.1,0.881636
3,2,F6,25.786516853932586,JT_test,0.01,0.0
3,2,F6,25.786516853932586,DD_test,0.01,0.0
3,2,F6,25.786516853932586,JT_test,0.05,0.308276
3,2,F6,25.786516853932586,DD_test,0.05,0.596224
3,2,F6,25.786516853932586,JT_test,0.1,0.624708
3,2,F6,25.786516853932586,DD_test,0.1,0.885576
3,2,F6,26.292134831460675,JT_test,0.01,0.0
3,2,F6,26.292134831460675,DD_test,0.01,0.0
3,2,F6,26.292134831460675,JT_test,0.05,0.307692
3,2,F6,26.292134831460675,DD_test,0.05,0.598572
3,2,F6,26.292134831460675,JT_test,0.1,0.625752
3,2,F6,26.292134831460675,DD_test,0.1,0.887092
3,2,F6,26.797752808988765,JT_test,0.01,0.0
3,2,F6,26.797752808988765,DD_test,0.01,0.0
3,2,F6,26.797752808988765,JT_test,0.05,0.310172
3,2,F6,26.797752808988765,DD_test,0.05,0.600756
3,2,F6,26.797752808988765,JT_test,0.1,0.628104
3,2,F6,26.797752808988765,DD_test,0.1,0.8896
3,2,F6,27.303370786516854,JT_test,0.01,0.0
3,2,F6,27.303370786516854,DD_test,0.01,0.0
3,2,F6,27.303370786516854,JT_test,0.05,0.308548
3,2,F6,27.303370786516854,DD_test,0.05,0.59872
3,2,F6,27.303370786516854,JT_test,0.1,0.625148
3,2,F6,27.303370786516854,DD_test,0.1,0.89032
3,2,F6,27.808988764044944,JT_test,0.01,0.0
3,2,F6,27.808988764044944,DD_test,0.01,0.0
3,2,F6,27.808988764044944,JT_test,0.05,0.308996
3,2,F6,27.808988764044944,DD_test,0.05,0.600464
3,2,F6,27.808988764044944,JT_test,0.1,0.626808
3,2,F6,27.808988764044944,DD_test,0.1,0.892828
3,2,F6,28.314606741573034,JT_test,0.01,0.0
3,2,F6,28.314606741573034,DD_test,0.01,0.0
3,2,F6,28.314606741573034,JT_test,0.05,0.310652
3,2,F6,28.314606741573034,DD_test,0.05,0.604432
3,2,F6,28.314606741573034,JT_test,0.1,0.63002
3,2,F6,28.314606741573034,DD_test,0.1,0.895504
3,2,F6,28.820224719101123,JT_test,0.01,0.0
3,2,F6,28.820224719101123,DD_test,0.01,0.0
3,2,F6,28.820224719101123,JT_test,0.05,0.311724
3,2,F6,28.820224719101123,DD_test,0.05,0.606496
3,2,F6,28.820224719101123,JT_test,0.1,0.631
3,2,F6,28.820224719101123,DD_test,0.1,0.896764
3,2,F6,29.325842696629213,JT_test,0.01,0.0
3,2,F6,29.325842696629213,DD_test,0.01,0.0
3,2,F6,29.325842696629213,JT_test,0.05,0.311472
3,2,F6,29.325842696629213,DD_test,0.05,0.604424
3,2,F6,29.325842696629213,JT_test,0.1,0.62936
3,2,F6,29.325842696629213,DD_test,0.1,0.8978
3,2,F6,29.831460674157306,JT_test,0.01,0.0
3,2,F6,29.831460674157306,DD_test,0.01,0.0
3,2,F6,29.831460674157306,JT_test,0.05,0.311616
3,2,F6,29.831460674157306,DD_test,0.05,0.6069
3,2,F6,29.831460674157306,JT_test,0.1,0.630984
3,2,F6,29.831460674157306,DD_test,0.1,0.900124
3,2,F6,30.337078651685395,JT_test,0.01,0.0
3,2,F6,30.337078651685395,DD_test,0.01,0.0
3,2,F6,30.337078651685395,JT_test,0.05,0.311472
3,2,F6,30.337078651685395,DD_test,0.05,0.60622
3,2,F6,30.337078651685395,JT_test,0.1,0.629884
3,2,F6,30.337078651685395,DD_test,0.1,0.901132
3,2,F6,30.842696629213485,JT_test,0.01,0.0
3,2,F6,30.842696629213485,DD_test,0.01,0.0
3,2,F6,30.842696629213485,JT_test,0.05,0.313716
3,2,F6,30.842696629213485,DD_test,0.05,0.608868
3,2,F6,30.842696629213485,JT_test,0.1,0.632204
3,2,F6,30.842696629213485,DD_test,0.1,0.903696
3,2,F6,31.348314606741575,JT_test,0.01,0.0
3,2,F6,31.348314606741575,DD_test,0.01,0.0
3,2,F6,31.348314606741575,JT_test,0.05,0.311768
3,2,F6,31.348314606741575,DD_test,0.05,0.607568
3,2,F6,31.348314606741575,JT_test,0.1,0.630356
3,2,F6,31.348314606741575,DD_test,0.1,0.90438
3,2,F6,31.853932584269664,JT_test,0.01,0.0
3,2,F6,31.853932584269664,DD_test,0.01,0.0
3,2,F6,31.853932584269664,JT_test,0.05,0.313916
3,2,F6,31.853932584269664,DD_test,0.05,0.610848
3,2,F6,31.853932584269664,JT_test,0.1,0.632976
3,2,F6,31.853932584269664,DD_test,0.1,0.90614
3,2,F6,32.359550561797754,JT_test,0.01,0.0
3,2,F6,32.359550561797754,DD_test,0.01,0.0
3,2,F6,32.359550561797754,JT_test,0.05,0.314352
3,2,F6,32.359550561797754,DD_test,0.05,0.610616
3,2,F6,32.359550561797754,JT_test,0.1,0.633296
3,2,F6,32.359550561797754,DD_test,0.1,0.907532
3,2,F6,32.86516853932584,JT_test,0.01,0.0
3,2,F6,32.86516853932584,DD_test,0.01,0.0
3,2,F6,32.86516853932584,JT_test,0.05,0.31296
3,2,F6,32.86516853932584,DD_test,0.05,0.610996
3,2,F6,32.86516853932584,JT_test,0.1,0.633092
3,2,F6,32.86516853932584,DD_test,0.1,0.90802
3,2,F6,33.37078651685393,JT_test,0.01,0.0
3,2,F6,33.37078651685393,DD_test,0.01,0.0
3,2,F6,33.37078651685393,JT_test,0.05,0.314632
3,2,F6,33.37078651685393,DD_test,0.05,0.612904
3,2,F6,33.37078651685393,JT_test,0.1,0.634436
3,2,F6,33.37078651685393,DD_test,0.1,0.910948
3,2,F6,33.87640449438202,JT_test,0.01,0.0
3,2,F6,33.87640449438202,DD_test,0.01,0.0
3,2,F6,33.87640449438202,JT_test,0.05,0.315448
3,2,F6,33.87640449438202,DD_test,0.05,0.614092
3,2,F6,33.87640449438202,JT_test,0.1,0.63534
3,2,F6,33.87640449438202,DD_test,0.1,0.9112
3,2,F6,34.38202247191011,JT_test,0.01,0.0
3,2,F6,34.38202247191011,DD_test,0.01,0.0
3,2,F6,34.38202247191011,JT_test,0.05,0.3143
3,2,F6,34.38202247191011,DD_test,0.05,0.613776
3,2,F6,34.38202247191011,JT_test,0.1,0.634076
3,2,F6,34.38202247191011,DD_test,0.1,0.913216
3,2,F6,34.8876404494382,JT_test,0.01,0.0
3,2,F6,34.8876404494382,DD_test,0.01,0.0
3,2,F6,34.8876404494382,JT_test,0.05,0.31596
3,2,F6,34.8876404494382,DD_test,0.05,0.61402
3,2,F6,34.8876404494382,JT_test,0.1,0.6349
3,2,F6,34.8876404494382,DD_test,0.1,0.914504
3,2,F6,35.39325842696629,JT_test,0.01,0.0
3,2,F6,35.39325842696629,DD_test,0.01,0.0
3,2,F6,35.39325842696629,JT_test,0.05,0.315764
3,2,F6,35.39325842696629,DD_test,0.05,0.61668
3,2,F6,35.39325842696629,JT_test,0.1,0.636872
3,2,F6,35.39325842696629,DD_test,0.1,0.916184
3,2,F6,35.89887640449438,JT_test,0.01,0.0
3,2,F6,35.89887640449438,DD_test,0.01,0.0
3,2,F6,35.89887640449438,JT_test,0.05,0.314636
3,2,F6,35.89887640449438,DD_test,0.05,0.616044
3,2,F6,35.89887640449438,JT_test,0.1,0.635728
3,2,F6,35.89887640449438,DD_test,0.1,0.915984
3,2,F6,36.40449438202247,JT_test,0.01,0.0
3,2,F6,36.40449438202247,DD_test,0.01,0.0
3,2,F6,36.40449438202247,JT_test,0.05,0.314264
3,2,F6,36.40449438202247,DD_test,0.05,0.616416
3,2,F6,36.40449438202247,JT_test,0.1,0.636188
3,2,F6,36.40449438202247,DD_test,0.1,0.9179
3,2,F6,36.91011235955056,JT_test,0.01,0.0
3,2,F6,36.91011235955056,DD_test,0.01,0.0
3,2,F6,36.91011235955056,JT_test,0.05,0.318096
3,2,F6,36.91011235955056,DD_test,0.05,0.618948
3,2,F6,36.91011235955056,JT_test,0.1,0.637956
3,2,F6,36.91011235955056,DD_test,0.1,0.9197
3,2,F6,37.41573033707865,JT_test,0.01,0.0
3,2,F6,37.41573033707865,DD_test,0.01,0.0
3,2,F6,37.41573033707865,JT_test,0.05,0.316024
3,2,F6,37.41573033707865,DD_test,0.05,0.618804
3,2,F6,37.41573033707865,JT_test,0.1,0.638
3,2,F6,37.41573033707865,DD_test,0.1,0.919836
3,2,F6,37.921348314606746,JT_test,0.01,0.0
3,2,F6,37.921348314606746,DD_test,0.01,0.0
3,2,F6,37.921348314606746,JT_test,0.05,0.31618
3,2,F6,37.921348314606746,DD_test,0.05,0.619232
3,2,F6,37.921348314606746,JT_test,0.1,0.637952
3,2,F6,37.921348314606746,DD_test,0.1,0.921336
3,2,F6,38.426966292134836,JT_test,0.01,0.0
3,2,F6,38.426966292134836,DD_test,0.01,0.0
3,2,F6,38.426966292134836,JT_test,0.05,0.317832
3,2,F6,38.426966292134836,DD_test,0.05,0.61942
3,2,F6,38.426966292134836,JT_test,0.1,0.637896
3,2,F6,38.426966292134836,DD_test,0.1,0.921876
3,2,F6,38.932584269662925,JT_test,0.01,0.0
3,2,F6,38.932584269662925,DD_test,0.01,0.0
3,2,F6,38.932584269662925,JT_test,0.05,0.317948
3,2,F6,38.932584269662925,DD_test,0.05,0.620948
3,2,F6,38.932584269662925,JT_test,0.1,0.639
3,2,F6,38.932584269662925,DD_test,0.1,0.923616
3,2,F6,39.438202247191015,JT_test,0.01,0.0
3,2,F6,39.438202247191015,DD_test,0.01,0.0
3,2,F6,39.438202247191015,JT_test,0.05,0.318992
3,2,F6,39.438202247191015,DD_test,0.05,0.621576
3,2,F6,39.438202247191015,JT_test,0.1,0.639576
3,2,F6,39.438202247191015,DD_test,0.1,0.9244
3,2,F6,39.943820224719104,JT_test,0.01,0.0
3,2,F6,39.943820224719104,DD_test,0.01,0.0
3,2,F6,39.943820224719104,JT_test,0.05,0.316336
3,2,F6,39.943820224719104,DD_test,0.05,0.621256
3,2,F6,39.943820224719104,JT_test,0.1,0.639324
3,2,F6,39.943820224719104,DD_test,0.1,0.924356
3,2,F6,40.449438202247194,JT_test,0.01,0.0
3,2,F6,40.449438202247194,DD_test,0.01,0.0
3,2,F6,40.449438202247194,JT_test,0.05,0.317276
3,2,F6,40.449438202247194,DD_test,0.05,0.622204
3,2,F6,40.449438202247194,JT_test,0.1,0.6398
3,2,F6,40.449438202247194,DD_test,0.1,0.926144
3,2,F6,40.95505617977528,JT_test,0.01,0.0
3,2,F6,40.95505617977528,DD_test,0.01,0.0
3,2,F6,40.95505617977528,JT_test,0.05,0.317632
3,2,F6,40.95505617977528,DD_test,0.05,0.622936
3,2,F6,40.95505617977528,JT_test,0.1,0.640468
3,2,F6,40.95505617977528,DD_test,0.1,0.9269
3,2,F6,41.46067415730337,JT_test,0.01,0.0
3,2,F6,41.46067415730337,DD_test,0.01,0.0
3,2,F6,41.46067415730337,JT_test,0.05,0.317912
3,2,F6,41.46067415730337,DD_test,0.05,0.622836
3,2,F6,41.46067415730337,JT_test,0.1,0.63974
3,2,F6,41.46067415730337,DD_test,0.1,0.926724
3,2,F6,41.96629213483146,JT_test,0.01,0.0
3,2,F6,41.96629213483146,DD_test,0.01,0.0
3,2,F6,41.96629213483146,JT_test,0.05,0.317296
3,2,F6,41.96629213483146,DD_test,0.05,0.623208
3,2,F6,41.96629213483146,JT_test,0.1,0.640248
3,2,F6,41.96629213483146,DD_test,0.1,0.928156
3,2,F6,42.47191011235955,JT_test,0.01,0.0
3,2,F6,42.47191011235955,DD_test,0.01,0.0
3,2,F6,42.47191011235955,JT_test,0.05,0.317884
3,2,F6,42.47191011235955,DD_test,0.05,0.62326
3,2,F6,42.47191011235955,JT_test,0.1,0.640068
3,2,F6,42.47191011235955,DD_test,0.1,0.92952
3,2,F6,42.97752808988764,JT_test,0.01,0.0
3,2,F6,42.97752808988764,DD_test,0.01,0.0
3,2,F6,42.97752808988764,JT_test,0.05,0.318676
3,2,F6,42.97752808988764,DD_test,0.05,0.625304
3,2,F6,42.97752808988764,JT_test,0.1,0.641996
3,2,F6,42.97752808988764,DD_test,0.1,0.9295
3,2,F6,43.48314606741573,JT_test,0.01,0.0
3,2,F6,43.48314606741573,DD_test,0.01,0.0
3,2,F6,43.48314606741573,JT_test,0.05,0.318752
3,2,F6,43.48314606741573,DD_test,0.05,0.624108
3,2,F6,43.48314606741573,JT_test,0.1,0.64026
3,2,F6,43.48314606741573,DD_test,0.1,0.931964
3,2,F6,43.98876404494382,JT_test,0.01,0.0
3,2,F6,43.98876404494382,DD_test,0.01,0.0
3,2,F6,43.98876404494382,JT_test,0.05,0.3177
3,2,F6,43.98876404494382,DD_test,0.05,0.625428
3,2,F6,43.98876404494382,JT_test,0.1,0.641472
3,2,F6,43.98876404494382,DD_test,0.1,0.931592
3,2,F6,44.49438202247191,JT_test,0.01,0.0
3,2,F6,44.49438202247191,DD_test,0.01,0.0
3,2,F6,44.49438202247191,JT_test,0.05,0.318844
3,2,F6,44.49438202247191,DD_test,0.05,0.627084
3,2,F6,44.49438202247191,JT_test,0.1,0.643012
3,2,F6,44.49438202247191,DD_test,0.1,0.932832
3,2,F6,45.0,JT_test,0.01,0.0
3,2,F6,45.0,DD_test,0.01,0.0
3,2,F6,45.0,JT_test,0.05,0.320076
3,2,F6,45.0,DD_test,0.05,0.627876
3,2,F6,45.0,JT_test,0.1,0.643432
3,2,F6,45.0,DD_test,0.1,0.933548
3,2,F7,0.0,JT_test,0.01,0.0
3,2,F7,0.0,DD_test,0.01,0.0
3,2,F7,0.0,JT_test,0.05,0.03296
3,2,F7,0.0,DD_test,0.05,0.044092
3,2,F7,0.0,JT_test,0.1,0.087848
3,2,F7,0.0,DD_test,0.1,0.087864
3,2,F7,0.5617977528089888,JT_test,0.01,0.0
3,2,F7,0.5617977528089888,DD_test,0.01,0.0
3,2,F7,0.5617977528089888,JT_test,0.05,0.040092
3,2,F7,0.5617977528089888,DD_test,0.05,0.052568
3,2,F7,0.5617977528089888,JT_test,0.1,0.103588
3,2,F7,0.5617977528089888,DD_test,0.1,0.102584
3,2,F7,1.1235955056179776,JT_test,0.01,0.0
3,2,F7,1.1235955056179776,DD_test,0.01,0.0
3,2,F7,1.1235955056179776,JT_test,0.05,0.047044
3,2,F7,1.1235955056179776,DD_test,0.05,0.06138
3,2,F7,1.1235955056179776,JT_test,0.1,0.118944
3,2,F7,1.1235955056179776,DD_test,0.1,0.117644
3,2,F7,1.6853932584269664,JT_test,0.01,0.0
3,2,F7,1.6853932584269664,DD_test,0.01,0.0
3,2,F7,1.6853932584269664,JT_test,0.05,0.054356
3,2,F7,1.6853932584269664,DD_test,0.05,0.070652
3,2,F7,1.6853932584269664,JT_test,0.1,0.134628
3,2,F7,1.6853932584269664,DD_test,0.1,0.1337
3,2,F7,2.247191011235955,JT_test,0.01,0.0
