k,n,dist,treatment_shift,test_name,alpha,rejection_rate
4,2,F1,11.797752808988765,DD_test,0.1,0.50826
4,2,F1,12.584269662921349,JT_test,0.01,0.04984
4,2,F1,12.584269662921349,DD_test,0.01,0.1019
4,2,F1,12.584269662921349,JT_test,0.05,0.2889
4,2,F1,12.584269662921349,DD_test,0.05,0.3447
4,2,F1,12.584269662921349,JT_test,0.1,0.41716
4,2,F1,12.584269662921349,DD_test,0.1,0.53448
4,2,F1,13.370786516853933,JT_test,0.01,0.05474
4,2,F1,13.370786516853933,DD_test,0.01,0.11196
4,2,F1,13.370786516853933,JT_test,0.05,0.3059
4,2,F1,13.370786516853933,DD_test,0.05,0.37066
4,2,F1,13.370786516853933,JT_test,0.1,0.43686
4,2,F1,13.370786516853933,DD_test,0.1,0.56198
4,2,F1,14.157303370786517,JT_test,0.01,0.0589
4,2,F1,14.157303370786517,DD_test,0.01,0.12246
4,2,F1,14.157303370786517,JT_test,0.05,0.32166
4,2,F1,14.157303370786517,DD_test,0.05,0.39738
4,2,F1,14.157303370786517,JT_test,0.1,0.45496
4,2,F1,14.157303370786517,DD_test,0.1,0.59278
4,2,F1,14.943820224719103,JT_test,0.01,0.06098
4,2,F1,14.943820224719103,DD_test,0.01,0.12988
4,2,F1,14.943820224719103,JT_test,0.05,0.32976
4,2,F1,14.943820224719103,DD_test,0.05,0.41586
4,2,F1,14.943820224719103,JT_test,0.1,0.46848
4,2,F1,14.943820224719103,DD_test,0.1,0.61872
4,2,F1,15.730337078651687,JT_test,0.01,0.06326
4,2,F1,15.730337078651687,DD_test,0.01,0.13642
4,2,F1,15.730337078651687,JT_test,0.05,0.34224
4,2,F1,15.730337078651687,DD_test,0.05,0.4375
4,2,F1,15.730337078651687,JT_test,0.1,0.4816
4,2,F1,15.730337078651687,DD_test,0.1,0.64318
4,2,F1,16.51685393258427,JT_test,0.01,0.06766
4,2,F1,16.51685393258427,DD_test,0.01,0.14626
4,2,F1,16.51685393258427,JT_test,0.05,0.3512
4,2,F1,16.51685393258427,DD_test,0.05,0.45828
4,2,F1,16.51685393258427,JT_test,0.1,0.4905
4,2,F1,16.51685393258427,DD_test,0.1,0.66768
4,2,F1,17.303370786516854,JT_test,0.01,0.0709
4,2,F1,17.303370786516854,DD_test,0.01,0.1542
4,2,F1,17.303370786516854,JT_test,0.05,0.36364
4,2,F1,17.303370786516854,DD_test,0.05,0.48332
4,2,F1,17.303370786516854,JT_test,0.1,0.50666
4,2,F1,17.303370786516854,DD_test,0.1,0.69328
4,2,F1,18.08988764044944,JT_test,0.01,0.07496
4,2,F1,18.08988764044944,DD_test,0.01,0.16344
4,2,F1,18.08988764044944,JT_test,0.05,0.37386
4,2,F1,18.08988764044944,DD_test,0.05,0.50116
4,2,F1,18.08988764044944,JT_test,0.1,0.51968
4,2,F1,18.08988764044944,DD_test,0.1,0.71608
4,2,F1,18.876404494382022,JT_test,0.01,0.07566
4,2,F1,18.876404494382022,DD_test,0.01,0.16722
4,2,F1,18.876404494382022,JT_test,0.05,0.37836
4,2,F1,18.876404494382022,DD_test,0.05,0.52418
4,2,F1,18.876404494382022,JT_test,0.1,0.52688
4,2,F1,18.876404494382022,DD_test,0.1,0.7396
4,2,F1,19.662921348314608,JT_test,0.01,0.07912
4,2,F1,19.662921348314608,DD_test,0.01,0.17774
4,2,F1,19.662921348314608,JT_test,0.05,0.38714
4,2,F1,19.662921348314608,DD_test,0.05,0.54442
4,2,F1,19.662921348314608,JT_test,0.1,0.5364
4,2,F1,19.662921348314608,DD_test,0.1,0.76048
4,2,F1,20.44943820224719,JT_test,0.01,0.08012
4,2,F1,20.44943820224719,DD_test,0.01,0.18244
4,2,F1,20.44943820224719,JT_test,0.05,0.39236
4,2,F1,20.44943820224719,DD_test,0.05,0.56332
4,2,F1,20.44943820224719,JT_test,0.1,0.54346
4,2,F1,20.44943820224719,DD_test,0.1,0.77642
4,2,F1,21.235955056179776,JT_test,0.01,0.07934
4,2,F1,21.235955056179776,DD_test,0.01,0.18902
4,2,F1,21.235955056179776,JT_test,0.05,0.39738
4,2,F1,21.235955056179776,DD_test,0.05,0.5803
4,2,F1,21.235955056179776,JT_test,0.1,0.54978
4,2,F1,21.235955056179776,DD_test,0.1,0.79604
4,2,F1,22.022471910112362,JT_test,0.01,0.08182
4,2,F1,22.022471910112362,DD_test,0.01,0.19588
4,2,F1,22.022471910112362,JT_test,0.05,0.40136
4,2,F1,22.022471910112362,DD_test,0.05,0.59712
4,2,F1,22.022471910112362,JT_test,0.1,0.5528
4,2,F1,22.022471910112362,DD_test,0.1,0.81042
4,2,F1,22.808988764044944,JT_test,0.01,0.08444
4,2,F1,22.808988764044944,DD_test,0.01,0.20222
4,2,F1,22.808988764044944,JT_test,0.05,0.40428
4,2,F1,22.808988764044944,DD_test,0.05,0.61402
4,2,F1,22.808988764044944,JT_test,0.1,0.55608
4,2,F1,22.808988764044944,DD_test,0.1,0.8275
4,2,F1,23.59550561797753,JT_test,0.01,0.08244
4,2,F1,23.59550561797753,DD_test,0.01,0.2079
4,2,F1,23.59550561797753,JT_test,0.05,0.40728
4,2,F1,23.59550561797753,DD_test,0.05,0.6316
