k,n,dist,treatment_shift,parameter,test_name,alpha,rejection_rate
3,3,F3,3.0,0.15838926174496645,DD_test,0.05,0.770212
3,3,F3,3.0,0.16107382550335572,JT_test,0.05,0.694956
3,3,F3,3.0,0.16107382550335572,DD_test,0.05,0.769012
3,3,F3,3.0,0.163758389261745,JT_test,0.05,0.693888
3,3,F3,3.0,0.163758389261745,DD_test,0.05,0.767624
3,3,F3,3.0,0.16644295302013423,JT_test,0.05,0.690216
3,3,F3,3.0,0.16644295302013423,DD_test,0.05,0.764544
3,3,F3,3.0,0.1691275167785235,JT_test,0.05,0.687816
3,3,F3,3.0,0.1691275167785235,DD_test,0.05,0.7621
3,3,F3,3.0,0.17181208053691277,JT_test,0.05,0.688212
3,3,F3,3.0,0.17181208053691277,DD_test,0.05,0.761936
3,3,F3,3.0,0.17449664429530204,JT_test,0.05,0.685108
3,3,F3,3.0,0.17449664429530204,DD_test,0.05,0.758404
3,3,F3,3.0,0.1771812080536913,JT_test,0.05,0.681892
3,3,F3,3.0,0.1771812080536913,DD_test,0.05,0.756292
3,3,F3,3.0,0.17986577181208055,JT_test,0.05,0.680024
3,3,F3,3.0,0.17986577181208055,DD_test,0.05,0.754856
3,3,F3,3.0,0.18255033557046982,JT_test,0.05,0.679596
3,3,F3,3.0,0.18255033557046982,DD_test,0.05,0.75338
3,3,F3,3.0,0.1852348993288591,JT_test,0.05,0.67636
3,3,F3,3.0,0.1852348993288591,DD_test,0.05,0.75098
3,3,F3,3.0,0.18791946308724833,JT_test,0.05,0.67548
3,3,F3,3.0,0.18791946308724833,DD_test,0.05,0.749116
3,3,F3,3.0,0.1906040268456376,JT_test,0.05,0.671936
3,3,F3,3.0,0.1906040268456376,DD_test,0.05,0.745988
3,3,F3,3.0,0.19328859060402687,JT_test,0.05,0.671064
3,3,F3,3.0,0.19328859060402687,DD_test,0.05,0.744832
3,3,F3,3.0,0.19597315436241614,JT_test,0.05,0.66804
3,3,F3,3.0,0.19597315436241614,DD_test,0.05,0.743016
3,3,F3,3.0,0.1986577181208054,JT_test,0.05,0.667584
3,3,F3,3.0,0.1986577181208054,DD_test,0.05,0.740464
3,3,F3,3.0,0.20134228187919465,JT_test,0.05,0.665284
3,3,F3,3.0,0.20134228187919465,DD_test,0.05,0.740476
3,3,F3,3.0,0.20402684563758391,JT_test,0.05,0.664068
3,3,F3,3.0,0.20402684563758391,DD_test,0.05,0.736648
3,3,F3,3.0,0.20671140939597318,JT_test,0.05,0.660232
3,3,F3,3.0,0.20671140939597318,DD_test,0.05,0.733616
3,3,F3,3.0,0.20939597315436242,JT_test,0.05,0.659576
3,3,F3,3.0,0.20939597315436242,DD_test,0.05,0.734032
3,3,F3,3.0,0.2120805369127517,JT_test,0.05,0.65728
3,3,F3,3.0,0.2120805369127517,DD_test,0.05,0.729988
3,3,F3,3.0,0.21476510067114096,JT_test,0.05,0.65634
3,3,F3,3.0,0.21476510067114096,DD_test,0.05,0.729228
3,3,F3,3.0,0.21744966442953023,JT_test,0.05,0.653748
3,3,F3,3.0,0.21744966442953023,DD_test,0.05,0.725832
3,3,F3,3.0,0.2201342281879195,JT_test,0.05,0.653288
3,3,F3,3.0,0.2201342281879195,DD_test,0.05,0.72596
3,3,F3,3.0,0.22281879194630874,JT_test,0.05,0.651304
3,3,F3,3.0,0.22281879194630874,DD_test,0.05,0.724336
3,3,F3,3.0,0.225503355704698,JT_test,0.05,0.64904
3,3,F3,3.0,0.225503355704698,DD_test,0.05,0.72352
3,3,F3,3.0,0.22818791946308728,JT_test,0.05,0.645616
3,3,F3,3.0,0.22818791946308728,DD_test,0.05,0.719224
3,3,F3,3.0,0.23087248322147652,JT_test,0.05,0.642288
3,3,F3,3.0,0.23087248322147652,DD_test,0.05,0.716036
3,3,F3,3.0,0.2335570469798658,JT_test,0.05,0.641252
3,3,F3,3.0,0.2335570469798658,DD_test,0.05,0.715868
3,3,F3,3.0,0.23624161073825506,JT_test,0.05,0.640292
3,3,F3,3.0,0.23624161073825506,DD_test,0.05,0.713684
3,3,F3,3.0,0.23892617449664433,JT_test,0.05,0.639524
3,3,F3,3.0,0.23892617449664433,DD_test,0.05,0.712656
3,3,F3,3.0,0.2416107382550336,JT_test,0.05,0.636168
3,3,F3,3.0,0.2416107382550336,DD_test,0.05,0.709304
3,3,F3,3.0,0.24429530201342284,JT_test,0.05,0.633324
3,3,F3,3.0,0.24429530201342284,DD_test,0.05,0.707452
3,3,F3,3.0,0.2469798657718121,JT_test,0.05,0.634768
3,3,F3,3.0,0.2469798657718121,DD_test,0.05,0.707844
3,3,F3,3.0,0.24966442953020138,JT_test,0.05,0.629464
3,3,F3,3.0,0.24966442953020138,DD_test,0.05,0.70416
3,3,F3,3.0,0.2523489932885906,JT_test,0.05,0.626748
3,3,F3,3.0,0.2523489932885906,DD_test,0.05,0.701204
3,3,F3,3.0,0.2550335570469799,JT_test,0.05,0.627176
3,3,F3,3.0,0.2550335570469799,DD_test,0.05,0.70072
3,3,F3,3.0,0.25771812080536916,JT_test,0.05,0.625048
3,3,F3,3.0,0.25771812080536916,DD_test,0.05,0.699968
3,3,F3,3.0,0.2604026845637584,JT_test,0.05,0.625016
3,3,F3,3.0,0.2604026845637584,DD_test,0.05,0.697092
3,3,F3,3.0,0.2630872483221477,JT_test,0.05,0.623888
3,3,F3,3.0,0.2630872483221477,DD_test,0.05,0.696552
3,3,F3,3.0,0.26577181208053696,JT_test,0.05,0.619272
3,3,F3,3.0,0.26577181208053696,DD_test,0.05,0.694308
3,3,F3,3.0,0.26845637583892623,JT_test,0.05,0.617504
3,3,F3,3.0,0.26845637583892623,DD_test,0.05,0.691244
3,3,F3,3.0,0.27114093959731544,JT_test,0.05,0.615724
3,3,F3,3.0,0.27114093959731544,DD_test,0.05,0.688632
3,3,F3,3.0,0.2738255033557047,JT_test,0.05,0.616248
3,3,F3,3.0,0.2738255033557047,DD_test,0.05,0.690068
3,3,F3,3.0,0.276510067114094,JT_test,0.05,0.613324
3,3,F3,3.0,0.276510067114094,DD_test,0.05,0.68678
3,3,F3,3.0,0.27919463087248325,JT_test,0.05,0.610292
3,3,F3,3.0,0.27919463087248325,DD_test,0.05,0.683004
3,3,F3,3.0,0.2818791946308725,JT_test,0.05,0.609288
3,3,F3,3.0,0.2818791946308725,DD_test,0.05,0.682564
3,3,F3,3.0,0.2845637583892618,JT_test,0.05,0.609356
3,3,F3,3.0,0.2845637583892618,DD_test,0.05,0.68302
3,3,F3,3.0,0.28724832214765106,JT_test,0.05,0.606896
3,3,F3,3.0,0.28724832214765106,DD_test,0.05,0.680496
3,3,F3,3.0,0.28993288590604027,JT_test,0.05,0.605056
3,3,F3,3.0,0.28993288590604027,DD_test,0.05,0.67866
3,3,F3,3.0,0.29261744966442954,JT_test,0.05,0.60262
3,3,F3,3.0,0.29261744966442954,DD_test,0.05,0.676628
3,3,F3,3.0,0.2953020134228188,JT_test,0.05,0.6012
3,3,F3,3.0,0.2953020134228188,DD_test,0.05,0.674212
3,3,F3,3.0,0.2979865771812081,JT_test,0.05,0.59934
3,3,F3,3.0,0.2979865771812081,DD_test,0.05,0.674016
3,3,F3,3.0,0.30067114093959735,JT_test,0.05,0.599176
3,3,F3,3.0,0.30067114093959735,DD_test,0.05,0.67216
3,3,F3,3.0,0.3033557046979866,JT_test,0.05,0.5962
3,3,F3,3.0,0.3033557046979866,DD_test,0.05,0.67068
3,3,F3,3.0,0.3060402684563759,JT_test,0.05,0.594264
3,3,F3,3.0,0.3060402684563759,DD_test,0.05,0.667016
3,3,F3,3.0,0.30872483221476515,JT_test,0.05,0.591532
3,3,F3,3.0,0.30872483221476515,DD_test,0.05,0.665008
3,3,F3,3.0,0.3114093959731544,JT_test,0.05,0.589668
3,3,F3,3.0,0.3114093959731544,DD_test,0.05,0.663528
3,3,F3,3.0,0.31409395973154364,JT_test,0.05,0.588924
3,3,F3,3.0,0.31409395973154364,DD_test,0.05,0.662572
3,3,F3,3.0,0.3167785234899329,JT_test,0.05,0.588204
3,3,F3,3.0,0.3167785234899329,DD_test,0.05,0.660572
3,3,F3,3.0,0.3194630872483222,JT_test,0.05,0.585376
3,3,F3,3.0,0.3194630872483222,DD_test,0.05,0.6591
3,3,F3,3.0,0.32214765100671144,JT_test,0.05,0.58234
3,3,F3,3.0,0.32214765100671144,DD_test,0.05,0.656168
3,3,F3,3.0,0.3248322147651007,JT_test,0.05,0.580396
3,3,F3,3.0,0.3248322147651007,DD_test,0.05,0.654992
3,3,F3,3.0,0.32751677852349,JT_test,0.05,0.580228
3,3,F3,3.0,0.32751677852349,DD_test,0.05,0.654792
3,3,F3,3.0,0.33020134228187925,JT_test,0.05,0.579128
3,3,F3,3.0,0.33020134228187925,DD_test,0.05,0.653576
3,3,F3,3.0,0.33288590604026846,JT_test,0.05,0.576592
3,3,F3,3.0,0.33288590604026846,DD_test,0.05,0.651336
3,3,F3,3.0,0.33557046979865773,JT_test,0.05,0.573804
3,3,F3,3.0,0.33557046979865773,DD_test,0.05,0.647612
3,3,F3,3.0,0.338255033557047,JT_test,0.05,0.572656
3,3,F3,3.0,0.338255033557047,DD_test,0.05,0.64658
3,3,F3,3.0,0.34093959731543627,JT_test,0.05,0.571636
3,3,F3,3.0,0.34093959731543627,DD_test,0.05,0.644884
3,3,F3,3.0,0.34362416107382554,JT_test,0.05,0.569552
3,3,F3,3.0,0.34362416107382554,DD_test,0.05,0.643128
3,3,F3,3.0,0.3463087248322148,JT_test,0.05,0.570076
3,3,F3,3.0,0.3463087248322148,DD_test,0.05,0.64372
3,3,F3,3.0,0.3489932885906041,JT_test,0.05,0.56698
3,3,F3,3.0,0.3489932885906041,DD_test,0.05,0.640856
3,3,F3,3.0,0.35167785234899335,JT_test,0.05,0.564256
3,3,F3,3.0,0.35167785234899335,DD_test,0.05,0.637656
3,3,F3,3.0,0.3543624161073826,JT_test,0.05,0.562868
3,3,F3,3.0,0.3543624161073826,DD_test,0.05,0.635764
3,3,F3,3.0,0.35704697986577183,JT_test,0.05,0.560372
3,3,F3,3.0,0.35704697986577183,DD_test,0.05,0.633852
3,3,F3,3.0,0.3597315436241611,JT_test,0.05,0.560184
3,3,F3,3.0,0.3597315436241611,DD_test,0.05,0.633316
3,3,F3,3.0,0.36241610738255037,JT_test,0.05,0.558104
3,3,F3,3.0,0.36241610738255037,DD_test,0.05,0.6321
3,3,F3,3.0,0.36510067114093964,JT_test,0.05,0.55746
3,3,F3,3.0,0.36510067114093964,DD_test,0.05,0.631392
3,3,F3,3.0,0.3677852348993289,JT_test,0.05,0.554124
3,3,F3,3.0,0.3677852348993289,DD_test,0.05,0.628492
3,3,F3,3.0,0.3704697986577182,JT_test,0.05,0.555768
3,3,F3,3.0,0.3704697986577182,DD_test,0.05,0.628456
3,3,F3,3.0,0.37315436241610744,JT_test,0.05,0.552308
3,3,F3,3.0,0.37315436241610744,DD_test,0.05,0.626368
3,3,F3,3.0,0.37583892617449666,JT_test,0.05,0.551272
3,3,F3,3.0,0.37583892617449666,DD_test,0.05,0.625032
3,3,F3,3.0,0.3785234899328859,JT_test,0.05,0.548016
3,3,F3,3.0,0.3785234899328859,DD_test,0.05,0.622824
3,3,F3,3.0,0.3812080536912752,JT_test,0.05,0.546588
3,3,F3,3.0,0.3812080536912752,DD_test,0.05,0.621316
3,3,F3,3.0,0.38389261744966446,JT_test,0.05,0.544896
3,3,F3,3.0,0.38389261744966446,DD_test,0.05,0.618564
3,3,F3,3.0,0.38657718120805373,JT_test,0.05,0.543388
3,3,F3,3.0,0.38657718120805373,DD_test,0.05,0.617172
3,3,F3,3.0,0.389261744966443,JT_test,0.05,0.542664
3,3,F3,3.0,0.389261744966443,DD_test,0.05,0.616104
3,3,F3,3.0,0.39194630872483227,JT_test,0.05,0.539736
3,3,F3,3.0,0.39194630872483227,DD_test,0.05,0.614136
3,3,F3,3.0,0.39463087248322154,JT_test,0.05,0.539332
3,3,F3,3.0,0.39463087248322154,DD_test,0.05,0.613912
3,3,F3,3.0,0.3973154362416108,JT_test,0.05,0.537544
3,3,F3,3.0,0.3973154362416108,DD_test,0.05,0.61054
3,3,F3,3.0,0.4,JT_test,0.05,0.536596
3,3,F3,3.0,0.4,DD_test,0.05,0.610708
3,3,F5,7.5,1.8985,JT_test,0.05,0.988328
3,3,F5,7.5,1.8985,DD_test,0.05,0.996088
3,3,F5,7.5,1.9253456375838927,JT_test,0.05,0.986824
3,3,F5,7.5,1.9253456375838927,DD_test,0.05,0.995276
3,3,F5,7.5,1.9521912751677852,JT_test,0.05,0.98554
3,3,F5,7.5,1.9521912751677852,DD_test,0.05,0.995012
3,3,F5,7.5,1.979036912751678,JT_test,0.05,0.984384
3,3,F5,7.5,1.979036912751678,DD_test,0.05,0.994552
3,3,F5,7.5,2.0058825503355706,JT_test,0.05,0.982612
3,3,F5,7.5,2.0058825503355706,DD_test,0.05,0.993712
3,3,F5,7.5,2.032728187919463,JT_test,0.05,0.980584
3,3,F5,7.5,2.032728187919463,DD_test,0.05,0.992812
3,3,F5,7.5,2.0595738255033558,JT_test,0.05,0.978488
3,3,F5,7.5,2.0595738255033558,DD_test,0.05,0.991872
3,3,F5,7.5,2.0864194630872483,JT_test,0.05,0.976768
3,3,F5,7.5,2.0864194630872483,DD_test,0.05,0.990992
3,3,F5,7.5,2.113265100671141,JT_test,0.05,0.974716
3,3,F5,7.5,2.113265100671141,DD_test,0.05,0.989752
3,3,F5,7.5,2.1401107382550335,JT_test,0.05,0.97258
3,3,F5,7.5,2.1401107382550335,DD_test,0.05,0.988932
3,3,F5,7.5,2.166956375838926,JT_test,0.05,0.9701
3,3,F5,7.5,2.166956375838926,DD_test,0.05,0.987872
3,3,F5,7.5,2.193802013422819,JT_test,0.05,0.967472
3,3,F5,7.5,2.193802013422819,DD_test,0.05,0.986572
3,3,F5,7.5,2.2206476510067112,JT_test,0.05,0.965368
3,3,F5,7.5,2.2206476510067112,DD_test,0.05,0.985436
3,3,F5,7.5,2.2474932885906043,JT_test,0.05,0.962908
3,3,F5,7.5,2.2474932885906043,DD_test,0.05,0.984104
3,3,F5,7.5,2.274338926174497,JT_test,0.05,0.959424
3,3,F5,7.5,2.274338926174497,DD_test,0.05,0.982104
3,3,F5,7.5,2.3011845637583894,JT_test,0.05,0.957068
3,3,F5,7.5,2.3011845637583894,DD_test,0.05,0.98076
3,3,F5,7.5,2.328030201342282,JT_test,0.05,0.954136
3,3,F5,7.5,2.328030201342282,DD_test,0.05,0.979644
3,3,F5,7.5,2.3548758389261746,JT_test,0.05,0.950648
3,3,F5,7.5,2.3548758389261746,DD_test,0.05,0.977428
3,3,F5,7.5,2.381721476510067,JT_test,0.05,0.948444
3,3,F5,7.5,2.381721476510067,DD_test,0.05,0.975952
3,3,F5,7.5,2.4085671140939597,JT_test,0.05,0.944872
3,3,F5,7.5,2.4085671140939597,DD_test,0.05,0.9738
3,3,F5,7.5,2.4354127516778523,JT_test,0.05,0.94138
3,3,F5,7.5,2.4354127516778523,DD_test,0.05,0.971308
3,3,F5,7.5,2.462258389261745,JT_test,0.05,0.937372
3,3,F5,7.5,2.462258389261745,DD_test,0.05,0.969576
3,3,F5,7.5,2.489104026845638,JT_test,0.05,0.934588
3,3,F5,7.5,2.489104026845638,DD_test,0.05,0.967304
3,3,F5,7.5,2.51594966442953,JT_test,0.05,0.9301
3,3,F5,7.5,2.51594966442953,DD_test,0.05,0.965028
3,3,F5,7.5,2.542795302013423,JT_test,0.05,0.926916
3,3,F5,7.5,2.542795302013423,DD_test,0.05,0.962596
3,3,F5,7.5,2.5696409395973157,JT_test,0.05,0.922244
3,3,F5,7.5,2.5696409395973157,DD_test,0.05,0.960768
3,3,F5,7.5,2.5964865771812082,JT_test,0.05,0.918904
3,3,F5,7.5,2.5964865771812082,DD_test,0.05,0.95834
3,3,F5,7.5,2.623332214765101,JT_test,0.05,0.915472
3,3,F5,7.5,2.623332214765101,DD_test,0.05,0.955608
3,3,F5,7.5,2.6501778523489934,JT_test,0.05,0.910468
3,3,F5,7.5,2.6501778523489934,DD_test,0.05,0.951564
3,3,F5,7.5,2.677023489932886,JT_test,0.05,0.906616
3,3,F5,7.5,2.677023489932886,DD_test,0.05,0.94958
3,3,F5,7.5,2.7038691275167785,JT_test,0.05,0.901672
3,3,F5,7.5,2.7038691275167785,DD_test,0.05,0.946644
3,3,F5,7.5,2.730714765100671,JT_test,0.05,0.897756
3,3,F5,7.5,2.730714765100671,DD_test,0.05,0.943396
3,3,F5,7.5,2.7575604026845637,JT_test,0.05,0.89312
3,3,F5,7.5,2.7575604026845637,DD_test,0.05,0.940176
3,3,F5,7.5,2.7844060402684563,JT_test,0.05,0.890004
3,3,F5,7.5,2.7844060402684563,DD_test,0.05,0.937548
3,3,F5,7.5,2.811251677852349,JT_test,0.05,0.88382
3,3,F5,7.5,2.811251677852349,DD_test,0.05,0.9344
3,3,F5,7.5,2.838097315436242,JT_test,0.05,0.879516
3,3,F5,7.5,2.838097315436242,DD_test,0.05,0.930872
3,3,F5,7.5,2.864942953020134,JT_test,0.05,0.87542
3,3,F5,7.5,2.864942953020134,DD_test,0.05,0.927476
3,3,F5,7.5,2.891788590604027,JT_test,0.05,0.871164
3,3,F5,7.5,2.891788590604027,DD_test,0.05,0.924884
3,3,F5,7.5,2.9186342281879196,JT_test,0.05,0.864872
3,3,F5,7.5,2.9186342281879196,DD_test,0.05,0.9195
3,3,F5,7.5,2.945479865771812,JT_test,0.05,0.859844
3,3,F5,7.5,2.945479865771812,DD_test,0.05,0.916428
3,3,F5,7.5,2.972325503355705,JT_test,0.05,0.854692
3,3,F5,7.5,2.972325503355705,DD_test,0.05,0.913024
3,3,F5,7.5,2.9991711409395974,JT_test,0.05,0.851128
3,3,F5,7.5,2.9991711409395974,DD_test,0.05,0.909612
3,3,F5,7.5,3.02601677852349,JT_test,0.05,0.845892
3,3,F5,7.5,3.02601677852349,DD_test,0.05,0.90592
3,3,F5,7.5,3.0528624161073825,JT_test,0.05,0.841544
3,3,F5,7.5,3.0528624161073825,DD_test,0.05,0.90216
3,3,F5,7.5,3.0797080536912755,JT_test,0.05,0.834936
3,3,F5,7.5,3.0797080536912755,DD_test,0.05,0.897144
3,3,F5,7.5,3.1065536912751677,JT_test,0.05,0.830832
3,3,F5,7.5,3.1065536912751677,DD_test,0.05,0.89412
3,3,F5,7.5,3.1333993288590607,JT_test,0.05,0.825376
3,3,F5,7.5,3.1333993288590607,DD_test,0.05,0.889776
3,3,F5,7.5,3.160244966442953,JT_test,0.05,0.820436
3,3,F5,7.5,3.160244966442953,DD_test,0.05,0.886664
3,3,F5,7.5,3.187090604026846,JT_test,0.05,0.816644
3,3,F5,7.5,3.187090604026846,DD_test,0.05,0.882372
3,3,F5,7.5,3.213936241610738,JT_test,0.05,0.811472
3,3,F5,7.5,3.213936241610738,DD_test,0.05,0.878424
3,3,F5,7.5,3.240781879194631,JT_test,0.05,0.805316
3,3,F5,7.5,3.240781879194631,DD_test,0.05,0.874336
3,3,F5,7.5,3.2676275167785236,JT_test,0.05,0.800532
3,3,F5,7.5,3.2676275167785236,DD_test,0.05,0.870264
3,3,F5,7.5,3.294473154362416,JT_test,0.05,0.79446
3,3,F5,7.5,3.294473154362416,DD_test,0.05,0.865776
3,3,F5,7.5,3.3213187919463087,JT_test,0.05,0.787804
3,3,F5,7.5,3.3213187919463087,DD_test,0.05,0.859792
3,3,F5,7.5,3.3481644295302013,JT_test,0.05,0.783584
3,3,F5,7.5,3.3481644295302013,DD_test,0.05,0.855848
3,3,F5,7.5,3.375010067114094,JT_test,0.05,0.7775
3,3,F5,7.5,3.375010067114094,DD_test,0.05,0.851024
3,3,F5,7.5,3.4018557046979865,JT_test,0.05,0.773604
3,3,F5,7.5,3.4018557046979865,DD_test,0.05,0.847996
3,3,F5,7.5,3.4287013422818795,JT_test,0.05,0.767108
3,3,F5,7.5,3.4287013422818795,DD_test,0.05,0.842068
3,3,F5,7.5,3.4555469798657716,JT_test,0.05,0.762632
3,3,F5,7.5,3.4555469798657716,DD_test,0.05,0.838076
3,3,F5,7.5,3.4823926174496647,JT_test,0.05,0.758248
3,3,F5,7.5,3.4823926174496647,DD_test,0.05,0.83486
3,3,F5,7.5,3.509238255033557,JT_test,0.05,0.752524
3,3,F5,7.5,3.509238255033557,DD_test,0.05,0.830128
3,3,F5,7.5,3.53608389261745,JT_test,0.05,0.748076
3,3,F5,7.5,3.53608389261745,DD_test,0.05,0.825944
3,3,F5,7.5,3.5629295302013424,JT_test,0.05,0.743204
3,3,F5,7.5,3.5629295302013424,DD_test,0.05,0.821264
3,3,F5,7.5,3.589775167785235,JT_test,0.05,0.73594
3,3,F5,7.5,3.589775167785235,DD_test,0.05,0.816064
3,3,F5,7.5,3.6166208053691276,JT_test,0.05,0.733472
3,3,F5,7.5,3.6166208053691276,DD_test,0.05,0.812644
3,3,F5,7.5,3.64346644295302,JT_test,0.05,0.72674
3,3,F5,7.5,3.64346644295302,DD_test,0.05,0.807908
3,3,F5,7.5,3.6703120805369127,JT_test,0.05,0.721084
3,3,F5,7.5,3.6703120805369127,DD_test,0.05,0.802256
3,3,F5,7.5,3.6971577181208053,JT_test,0.05,0.717788
3,3,F5,7.5,3.6971577181208053,DD_test,0.05,0.79844
3,3,F5,7.5,3.7240033557046983,JT_test,0.05,0.71104
3,3,F5,7.5,3.7240033557046983,DD_test,0.05,0.794048
3,3,F5,7.5,3.7508489932885904,JT_test,0.05,0.706352
3,3,F5,7.5,3.7508489932885904,DD_test,0.05,0.789312
3,3,F5,7.5,3.7776946308724835,JT_test,0.05,0.70182
3,3,F5,7.5,3.7776946308724835,DD_test,0.05,0.785488
3,3,F5,7.5,3.8045402684563756,JT_test,0.05,0.696652
3,3,F5,7.5,3.8045402684563756,DD_test,0.05,0.77968
3,3,F5,7.5,3.8313859060402686,JT_test,0.05,0.692188
3,3,F5,7.5,3.8313859060402686,DD_test,0.05,0.776164
3,3,F5,7.5,3.858231543624161,JT_test,0.05,0.686448
3,3,F5,7.5,3.858231543624161,DD_test,0.05,0.771684
3,3,F5,7.5,3.885077181208054,JT_test,0.05,0.68096
3,3,F5,7.5,3.885077181208054,DD_test,0.05,0.7661
3,3,F5,7.5,3.911922818791946,JT_test,0.05,0.678284
3,3,F5,7.5,3.911922818791946,DD_test,0.05,0.761732
3,3,F5,7.5,3.938768456375839,JT_test,0.05,0.671632
3,3,F5,7.5,3.938768456375839,DD_test,0.05,0.757124
3,3,F5,7.5,3.965614093959732,JT_test,0.05,0.66668
3,3,F5,7.5,3.965614093959732,DD_test,0.05,0.752888
3,3,F5,7.5,3.992459731543624,JT_test,0.05,0.661512
3,3,F5,7.5,3.992459731543624,DD_test,0.05,0.747828
3,3,F5,7.5,4.019305369127517,JT_test,0.05,0.656624
3,3,F5,7.5,4.019305369127517,DD_test,0.05,0.743868
3,3,F5,7.5,4.046151006711409,JT_test,0.05,0.652732
3,3,F5,7.5,4.046151006711409,DD_test,0.05,0.740024
3,3,F5,7.5,4.072996644295302,JT_test,0.05,0.647492
3,3,F5,7.5,4.072996644295302,DD_test,0.05,0.735216
3,3,F5,7.5,4.099842281879194,JT_test,0.05,0.641636
3,3,F5,7.5,4.099842281879194,DD_test,0.05,0.729156
3,3,F5,7.5,4.126687919463087,JT_test,0.05,0.638772
3,3,F5,7.5,4.126687919463087,DD_test,0.05,0.726692
3,3,F5,7.5,4.15353355704698,JT_test,0.05,0.633816
3,3,F5,7.5,4.15353355704698,DD_test,0.05,0.722432
3,3,F5,7.5,4.180379194630873,JT_test,0.05,0.62984
3,3,F5,7.5,4.180379194630873,DD_test,0.05,0.7183
3,3,F5,7.5,4.207224832214765,JT_test,0.05,0.6256
3,3,F5,7.5,4.207224832214765,DD_test,0.05,0.714796
3,3,F5,7.5,4.234070469798658,JT_test,0.05,0.620012
3,3,F5,7.5,4.234070469798658,DD_test,0.05,0.708096
3,3,F5,7.5,4.260916107382551,JT_test,0.05,0.616144
3,3,F5,7.5,4.260916107382551,DD_test,0.05,0.705096
3,3,F5,7.5,4.287761744966443,JT_test,0.05,0.609576
3,3,F5,7.5,4.287761744966443,DD_test,0.05,0.698848
3,3,F5,7.5,4.314607382550336,JT_test,0.05,0.603552
3,3,F5,7.5,4.314607382550336,DD_test,0.05,0.693548
3,3,F5,7.5,4.341453020134228,JT_test,0.05,0.6016
3,3,F5,7.5,4.341453020134228,DD_test,0.05,0.689812
3,3,F5,7.5,4.368298657718121,JT_test,0.05,0.597336
3,3,F5,7.5,4.368298657718121,DD_test,0.05,0.687408
3,3,F5,7.5,4.395144295302013,JT_test,0.05,0.592324
3,3,F5,7.5,4.395144295302013,DD_test,0.05,0.682264
3,3,F5,7.5,4.421989932885906,JT_test,0.05,0.586576
3,3,F5,7.5,4.421989932885906,DD_test,0.05,0.677208
3,3,F5,7.5,4.448835570469798,JT_test,0.05,0.584456
3,3,F5,7.5,4.448835570469798,DD_test,0.05,0.675268
3,3,F5,7.5,4.475681208053691,JT_test,0.05,0.580748
3,3,F5,7.5,4.475681208053691,DD_test,0.05,0.671448
3,3,F5,7.5,4.5025268456375835,JT_test,0.05,0.575836
3,3,F5,7.5,4.5025268456375835,DD_test,0.05,0.664688
3,3,F5,7.5,4.529372483221477,JT_test,0.05,0.57194
3,3,F5,7.5,4.529372483221477,DD_test,0.05,0.661208
3,3,F5,7.5,4.55621812080537,JT_test,0.05,0.567
3,3,F5,7.5,4.55621812080537,DD_test,0.05,0.65732
3,3,F5,7.5,4.583063758389262,JT_test,0.05,0.562948
3,3,F5,7.5,4.583063758389262,DD_test,0.05,0.652452
3,3,F5,7.5,4.609909395973155,JT_test,0.05,0.558536
3,3,F5,7.5,4.609909395973155,DD_test,0.05,0.648368
3,3,F5,7.5,4.636755033557047,JT_test,0.05,0.554424
3,3,F5,7.5,4.636755033557047,DD_test,0.05,0.643684
3,3,F5,7.5,4.66360067114094,JT_test,0.05,0.55172
3,3,F5,7.5,4.66360067114094,DD_test,0.05,0.642044
3,3,F5,7.5,4.690446308724832,JT_test,0.05,0.545736
3,3,F5,7.5,4.690446308724832,DD_test,0.05,0.635504
3,3,F5,7.5,4.717291946308725,JT_test,0.05,0.5436
3,3,F5,7.5,4.717291946308725,DD_test,0.05,0.633584
3,3,F5,7.5,4.744137583892617,JT_test,0.05,0.53852
3,3,F5,7.5,4.744137583892617,DD_test,0.05,0.627756
3,3,F5,7.5,4.77098322147651,JT_test,0.05,0.536228
3,3,F5,7.5,4.77098322147651,DD_test,0.05,0.625332
3,3,F5,7.5,4.797828859060402,JT_test,0.05,0.531632
3,3,F5,7.5,4.797828859060402,DD_test,0.05,0.620912
3,3,F5,7.5,4.824674496644295,JT_test,0.05,0.527736
3,3,F5,7.5,4.824674496644295,DD_test,0.05,0.61654
3,3,F5,7.5,4.8515201342281875,JT_test,0.05,0.524536
3,3,F5,7.5,4.8515201342281875,DD_test,0.05,0.613944
3,3,F5,7.5,4.8783657718120805,JT_test,0.05,0.519868
3,3,F5,7.5,4.8783657718120805,DD_test,0.05,0.609248
3,3,F5,7.5,4.9052114093959736,JT_test,0.05,0.51622
3,3,F5,7.5,4.9052114093959736,DD_test,0.05,0.60528
3,3,F5,7.5,4.932057046979866,JT_test,0.05,0.5131
3,3,F5,7.5,4.932057046979866,DD_test,0.05,0.601852
3,3,F5,7.5,4.958902684563759,JT_test,0.05,0.509304
3,3,F5,7.5,4.958902684563759,DD_test,0.05,0.597988
3,3,F5,7.5,4.985748322147651,JT_test,0.05,0.507164
3,3,F5,7.5,4.985748322147651,DD_test,0.05,0.595324
3,3,F5,7.5,5.012593959731544,JT_test,0.05,0.502116
3,3,F5,7.5,5.012593959731544,DD_test,0.05,0.590596
