k,n,dist,treatment_shift,test_name,alpha,rejection_rate
3,2,F1,15.168539325842698,DD_test,0.05,0.945268
3,2,F1,15.168539325842698,JT_test,0.1,0.975812
3,2,F1,15.168539325842698,DD_test,0.1,0.989852
3,2,F1,15.449438202247192,JT_test,0.01,0.0
3,2,F1,15.449438202247192,DD_test,0.01,0.0
3,2,F1,15.449438202247192,JT_test,0.05,0.87528
3,2,F1,15.449438202247192,DD_test,0.05,0.952996
3,2,F1,15.449438202247192,JT_test,0.1,0.979588
3,2,F1,15.449438202247192,DD_test,0.1,0.992384
3,2,F1,15.730337078651687,JT_test,0.01,0.0
3,2,F1,15.730337078651687,DD_test,0.01,0.0
3,2,F1,15.730337078651687,JT_test,0.05,0.88228
3,2,F1,15.730337078651687,DD_test,0.05,0.956888
3,2,F1,15.730337078651687,JT_test,0.1,0.980948
3,2,F1,15.730337078651687,DD_test,0.1,0.992936
3,2,F1,16.01123595505618,JT_test,0.01,0.0
3,2,F1,16.01123595505618,DD_test,0.01,0.0
3,2,F1,16.01123595505618,JT_test,0.05,0.89174
3,2,F1,16.01123595505618,DD_test,0.05,0.962352
3,2,F1,16.01123595505618,JT_test,0.1,0.9839
3,2,F1,16.01123595505618,DD_test,0.1,0.994272
3,2,F1,16.292134831460675,JT_test,0.01,0.0
3,2,F1,16.292134831460675,DD_test,0.01,0.0
3,2,F1,16.292134831460675,JT_test,0.05,0.899312
3,2,F1,16.292134831460675,DD_test,0.05,0.966772
3,2,F1,16.292134831460675,JT_test,0.1,0.9855
3,2,F1,16.292134831460675,DD_test,0.1,0.995244
3,2,F1,16.57303370786517,JT_test,0.01,0.0
3,2,F1,16.57303370786517,DD_test,0.01,0.0
3,2,F1,16.57303370786517,JT_test,0.05,0.908632
3,2,F1,16.57303370786517,DD_test,0.05,0.970456
3,2,F1,16.57303370786517,JT_test,0.1,0.987164
3,2,F1,16.57303370786517,DD_test,0.1,0.996024
3,2,F1,16.853932584269664,JT_test,0.01,0.0
3,2,F1,16.853932584269664,DD_test,0.01,0.0
3,2,F1,16.853932584269664,JT_test,0.05,0.913676
3,2,F1,16.853932584269664,DD_test,0.05,0.973368
3,2,F1,16.853932584269664,JT_test,0.1,0.98842
3,2,F1,16.853932584269664,DD_test,0.1,0.996568
3,2,F1,17.134831460674157,JT_test,0.01,0.0
3,2,F1,17.134831460674157,DD_test,0.01,0.0
3,2,F1,17.134831460674157,JT_test,0.05,0.920244
3,2,F1,17.134831460674157,DD_test,0.05,0.97626
3,2,F1,17.134831460674157,JT_test,0.1,0.989868
3,2,F1,17.134831460674157,DD_test,0.1,0.997316
3,2,F1,17.415730337078653,JT_test,0.01,0.0
3,2,F1,17.415730337078653,DD_test,0.01,0.0
3,2,F1,17.415730337078653,JT_test,0.05,0.926892
3,2,F1,17.415730337078653,DD_test,0.05,0.97982
3,2,F1,17.415730337078653,JT_test,0.1,0.991432
3,2,F1,17.415730337078653,DD_test,0.1,0.997764
3,2,F1,17.69662921348315,JT_test,0.01,0.0
3,2,F1,17.69662921348315,DD_test,0.01,0.0
3,2,F1,17.69662921348315,JT_test,0.05,0.933256
3,2,F1,17.69662921348315,DD_test,0.05,0.982848
3,2,F1,17.69662921348315,JT_test,0.1,0.992708
3,2,F1,17.69662921348315,DD_test,0.1,0.99826
3,2,F1,17.97752808988764,JT_test,0.01,0.0
3,2,F1,17.97752808988764,DD_test,0.01,0.0
3,2,F1,17.97752808988764,JT_test,0.05,0.937332
3,2,F1,17.97752808988764,DD_test,0.05,0.984564
3,2,F1,17.97752808988764,JT_test,0.1,0.993444
3,2,F1,17.97752808988764,DD_test,0.1,0.998652
